id,asset_number,name,stock_type,location,quantity_held,quantity_booked,quantity_available,quantity_counted
54290,603712,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48317,603713,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48318,603714,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48319,603715,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48320,603716,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54291,603717,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54292,605625,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54293,605626,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54294,605627,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54295,605628,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54296,605629,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54297,605630,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54298,605631,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54299,605632,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54300,605633,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48321,605634,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54301,605635,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54302,606156,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54303,606157,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54304,606158,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54305,606159,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54306,606160,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54307,606161,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54308,606162,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54309,606163,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54310,606164,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54311,606165,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54312,606166,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48322,606167,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48323,606168,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54313,606169,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54314,606170,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54315,606171,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54316,606172,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54317,606173,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54318,606174,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54319,606175,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48324,606176,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54320,606177,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48325,606178,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54321,606179,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54322,606520,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48326,606521,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54323,606522,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48327,606523,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48328,606524,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54324,606525,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54325,606526,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48329,606527,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54326,606528,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48330,606529,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54327,606530,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48331,606531,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48332,606532,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54328,606533,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54329,606534,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54330,606535,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54331,606536,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48333,606537,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54332,606538,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54333,606539,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54334,606540,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54335,606541,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54336,606542,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48334,606543,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54337,606544,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54338,606790,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54339,606791,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54340,606792,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48335,606793,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54341,606794,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48336,606795,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54342,606796,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54343,606797,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54344,606798,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54345,606799,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54346,606800,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54347,606801,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48337,606802,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54348,606803,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54349,606804,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54350,606805,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48338,606806,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54351,606807,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48339,606808,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54352,606809,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54353,606810,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54354,606811,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48340,606812,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48341,606813,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
48342,606814,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54355,606815,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48343,606816,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54356,606817,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54357,606818,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48344,606819,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54358,607021,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54359,607022,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54360,607023,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54361,607024,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54362,607025,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54363,607026,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54364,607027,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54365,607028,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54366,607029,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54367,607030,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54368,607031,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54369,607032,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54370,607033,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54371,607034,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54372,607035,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54373,607036,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54374,607037,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54375,607038,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
48345,607039,CF032A3P010m,Rental,"",1.0,0.0,1.0,0
54376,608584,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54377,608585,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54378,608586,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54379,608587,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54380,608588,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54381,608589,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54382,608590,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54383,609316,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54384,609317,CF032A3P010m,Rental,"",1.0,0.0,1.0,1.0
54385,510050,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54386,603298,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54387,603299,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54388,603300,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54389,603301,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54390,603302,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
48346,603303,CF032A3P015m,Rental,"",1.0,0.0,1.0,0
54391,603304,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54392,603305,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54393,603306,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54394,603307,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54395,603318,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54396,604860,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54397,604861,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54398,604862,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54399,604863,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54400,604864,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54401,604865,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54402,604866,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54403,604867,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
48347,604868,CF032A3P015m,Rental,"",1.0,0.0,1.0,0
54404,604869,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54405,606545,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54406,606546,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54407,606547,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54408,606548,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54409,606549,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54410,606550,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54411,606551,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54412,606552,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54413,606553,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54414,606554,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54415,606555,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54416,606556,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54417,606557,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54418,606558,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54419,606559,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
48348,606560,CF032A3P015m,Rental,"",1.0,0.0,1.0,0
54420,606585,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
54421,609359,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
44562,610342,CF032A3P015m,Rental,"",1.0,0.0,1.0,1.0
48349,601982,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48350,601983,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54422,601984,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54423,601985,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48351,601986,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54424,601987,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54425,601988,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54426,601989,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54427,601990,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48352,601991,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54428,601992,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54429,603718,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54430,603719,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48353,603720,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48354,603721,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54431,603722,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54432,603723,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54433,603724,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48355,603725,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54434,603726,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48356,603727,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48357,603728,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54435,603729,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48358,603730,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54436,603731,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54437,603732,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48359,603733,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54438,603734,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54439,603735,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54440,603736,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54441,603737,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54442,603738,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54443,603739,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54444,603740,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54445,603741,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54446,603742,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48360,603743,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54447,603744,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54448,603745,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48361,603746,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54449,603747,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48362,603748,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54450,603749,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48363,603750,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54451,603751,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54452,603752,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54453,603753,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54454,603754,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54455,603755,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54456,603756,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54457,603757,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54458,603758,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54459,603759,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54460,603760,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54461,603761,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54462,603762,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54463,603763,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54464,603764,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54465,603765,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54466,603766,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54467,603767,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54468,603768,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54469,605065,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48364,606617,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48365,606618,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54470,606619,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54471,606620,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54472,606621,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54473,606622,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54474,606623,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54475,606624,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54476,606625,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54477,606626,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54478,606627,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54479,606628,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54480,606629,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54481,606630,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48366,606631,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54482,606632,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54483,606633,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48367,606634,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54484,606635,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54485,606636,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48368,606637,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54486,606638,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54487,606639,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48369,606640,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54488,606641,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54489,606642,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54490,606643,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54491,606644,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48370,606645,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54492,606646,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48371,606647,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54493,606648,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54494,606649,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54495,606650,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54496,606651,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54497,606652,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48372,606653,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54498,606654,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48373,606655,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48374,606656,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54499,606657,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54500,606658,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54501,606659,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54502,606660,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48375,606661,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54503,606662,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54504,606663,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54505,606664,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48376,606665,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54506,606666,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54507,606667,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48377,606668,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54508,606669,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54509,606670,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54510,606671,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54511,606672,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54512,606673,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54513,606674,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54514,606675,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54515,606676,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54516,606677,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54517,606678,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54518,606679,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54519,606680,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54520,606681,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54521,606682,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54522,606683,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48378,606684,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54523,606685,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54524,606686,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48379,606687,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48380,606688,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48381,606689,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54525,606758,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54526,606759,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54527,606760,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54528,606761,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48382,606762,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48383,606763,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48384,606764,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54529,606765,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54530,606766,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54531,606767,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54532,606768,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48385,606769,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48386,606770,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48387,606771,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54533,606772,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54534,606773,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54535,606774,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54536,606775,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54537,606776,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54538,606777,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48388,606778,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48389,606779,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48390,606780,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48391,606781,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54539,606782,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
48392,606783,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48393,606784,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
48394,606785,CF032A3P020m,Rental,"",1.0,0.0,1.0,0
54540,606786,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54541,606787,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54542,606788,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54543,606789,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54544,608591,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54545,608592,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54546,608593,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54547,608594,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54548,608595,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54549,608596,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54550,608597,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54551,608598,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54552,608599,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54553,608600,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54554,608601,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54555,608602,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54556,608603,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54557,608604,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54558,608605,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
44481,609629,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
44482,610397,CF032A3P020m,Rental,"",1.0,0.0,1.0,1.0
54559,603769,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
45781,603770,CF032A3P025m,Rental,"",1.0,0.0,1.0,0
54560,603771,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54561,603772,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54562,603773,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54563,603780,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54564,603781,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54565,603782,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54566,603783,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54567,603784,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54568,603785,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54569,603786,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54570,603787,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54571,603788,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
54572,603789,CF032A3P025m,Rental,"",1.0,0.0,1.0,1.0
45782,603790,CF032A3P025m,Rental,"",1.0,0.0,1.0,0
45783,603791,CF032A3P025m,Rental,"",1.0,0.0,1.0,0
45784,610239,CF032A3P025m,Rental,"",1.0,0.0,1.0,0
45785,603319,CF032A3P030m,Rental,"",1.0,0.0,1.0,0
54573,603320,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
54574,603321,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
54575,603322,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
45786,603323,CF032A3P030m,Rental,"",1.0,0.0,1.0,0
54576,603324,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
54577,603325,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
45787,603326,CF032A3P030m,Rental,"",1.0,0.0,1.0,0
54578,603327,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
54579,603328,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
45788,603329,CF032A3P030m,Rental,"",1.0,0.0,1.0,0
54580,603330,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
54581,603331,CF032A3P030m,Rental,"",1.0,0.0,1.0,1.0
